match_id,team_id,crosses_openplay_from_segments,crosses_openplay_from_files,_merge,diff
DFL-MAT-J03YDY,DFL-CLU-000016,5,5,both,0
DFL-MAT-J03YDZ,DFL-CLU-000003,3,3,both,0
DFL-MAT-J03YDZ,DFL-CLU-000018,11,12,both,-1
DFL-MAT-J03YE0,DFL-CLU-000002,15,15,both,0
DFL-MAT-J03YE0,DFL-CLU-00000A,18,18,both,0
DFL-MAT-J03YE1,DFL-CLU-000004,8,8,both,0
DFL-MAT-J03YE1,DFL-CLU-000010,15,15,both,0
DFL-MAT-J03YE2,DFL-CLU-00000D,13,13,both,0
DFL-MAT-J03YE2,DFL-CLU-00000S,6,6,both,0
DFL-MAT-J03YE3,DFL-CLU-00000G,12,12,both,0
DFL-MAT-J03YE3,DFL-CLU-000010,6,6,both,0
DFL-MAT-J03YE4,DFL-CLU-00000D,7,7,both,0
DFL-MAT-J03YE4,DFL-CLU-000017,13,13,both,0
DFL-MAT-J03YE5,DFL-CLU-00000A,14,14,both,0
DFL-MAT-J03YE5,DFL-CLU-00000E,10,11,both,-1
DFL-MAT-J03YE6,DFL-CLU-000006,4,4,both,0
DFL-MAT-J03YE6,DFL-CLU-00000F,6,6,both,0
DFL-MAT-J03YE7,DFL-CLU-000004,10,11,both,-1
DFL-MAT-J03YE7,DFL-CLU-00000B,5,5,both,0
DFL-MAT-J03YE8,DFL-CLU-000003,7,7,both,0
DFL-MAT-J03YE8,DFL-CLU-000008,16,16,both,0
DFL-MAT-J03YE9,DFL-CLU-000007,11,11,both,0
DFL-MAT-J03YE9,DFL-CLU-00000S,9,9,both,0
DFL-MAT-J03YEA,DFL-CLU-000002,12,12,both,0
DFL-MAT-J03YEA,DFL-CLU-000018,17,17,both,0
DFL-MAT-J03YEB,DFL-CLU-00000V,4,4,both,0
DFL-MAT-J03YEB,DFL-CLU-000016,20,20,both,0
DFL-MAT-J03YEC,DFL-CLU-000007,15,15,both,0
DFL-MAT-J03YEC,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YED,DFL-CLU-00000V,10,10,both,0
DFL-MAT-J03YED,DFL-CLU-000017,12,12,both,0
DFL-MAT-J03YEE,DFL-CLU-00000B,8,8,both,0
DFL-MAT-J03YEE,DFL-CLU-000016,0,0,left_only,0
DFL-MAT-J03YEF,DFL-CLU-000008,8,8,both,0
DFL-MAT-J03YEF,DFL-CLU-00000F,7,7,both,0
DFL-MAT-J03YEG,DFL-CLU-000004,6,6,both,0
DFL-MAT-J03YEG,DFL-CLU-00000G,20,20,both,0
DFL-MAT-J03YEH,DFL-CLU-000002,4,4,both,0
DFL-MAT-J03YEH,DFL-CLU-000003,12,12,both,0
DFL-MAT-J03YEI,DFL-CLU-000006,9,9,both,0
DFL-MAT-J03YEI,DFL-CLU-00000E,3,3,both,0
DFL-MAT-J03YEJ,DFL-CLU-00000S,7,7,both,0
DFL-MAT-J03YEJ,DFL-CLU-000010,3,3,both,0
DFL-MAT-J03YEK,DFL-CLU-00000A,8,8,both,0
DFL-MAT-J03YEK,DFL-CLU-00000D,10,10,both,0
DFL-MAT-J03YEL,DFL-CLU-00000B,7,7,both,0
DFL-MAT-J03YEL,DFL-CLU-00000G,10,10,both,0
DFL-MAT-J03YEM,DFL-CLU-000010,12,12,both,0
DFL-MAT-J03YEM,DFL-CLU-000017,5,5,both,0
DFL-MAT-J03YEN,DFL-CLU-000007,3,3,both,0
DFL-MAT-J03YEN,DFL-CLU-00000A,8,8,both,0
DFL-MAT-J03YEO,DFL-CLU-000003,9,9,both,0
DFL-MAT-J03YEO,DFL-CLU-00000V,14,14,both,0
DFL-MAT-J03YEP,DFL-CLU-000006,6,6,both,0
DFL-MAT-J03YEP,DFL-CLU-00000D,6,6,both,0
DFL-MAT-J03YEQ,DFL-CLU-000002,8,8,both,0
DFL-MAT-J03YEQ,DFL-CLU-000008,30,30,both,0
DFL-MAT-J03YER,DFL-CLU-00000F,5,5,both,0
DFL-MAT-J03YER,DFL-CLU-00000S,12,12,both,0
DFL-MAT-J03YES,DFL-CLU-00000E,7,7,both,0
DFL-MAT-J03YES,DFL-CLU-000018,9,10,both,-1
DFL-MAT-J03YET,DFL-CLU-000004,19,19,both,0
DFL-MAT-J03YET,DFL-CLU-000016,6,6,both,0
DFL-MAT-J03YEU,DFL-CLU-00000G,4,4,both,0
DFL-MAT-J03YEU,DFL-CLU-00000S,5,5,both,0
DFL-MAT-J03YEV,DFL-CLU-000003,9,9,both,0
DFL-MAT-J03YEV,DFL-CLU-000007,7,7,both,0
DFL-MAT-J03YEW,DFL-CLU-000002,7,7,both,0
DFL-MAT-J03YEW,DFL-CLU-00000V,26,27,both,-1
DFL-MAT-J03YEX,DFL-CLU-00000B,8,8,both,0
DFL-MAT-J03YEX,DFL-CLU-000018,7,7,both,0
DFL-MAT-J03YEY,DFL-CLU-00000A,5,5,both,0
DFL-MAT-J03YEY,DFL-CLU-00000F,10,10,both,0
DFL-MAT-J03YEZ,DFL-CLU-000004,8,8,both,0
DFL-MAT-J03YEZ,DFL-CLU-000017,12,12,both,0
DFL-MAT-J03YF0,DFL-CLU-000008,11,11,both,0
DFL-MAT-J03YF0,DFL-CLU-00000E,3,3,both,0
DFL-MAT-J03YF1,DFL-CLU-000006,14,14,both,0
DFL-MAT-J03YF1,DFL-CLU-000010,6,6,both,0
DFL-MAT-J03YF2,DFL-CLU-00000D,9,9,both,0
DFL-MAT-J03YF2,DFL-CLU-000016,3,3,both,0
DFL-MAT-J03YF3,DFL-CLU-00000G,6,6,both,0
DFL-MAT-J03YF3,DFL-CLU-000017,4,4,both,0
DFL-MAT-J03YF4,DFL-CLU-00000A,6,6,both,0
DFL-MAT-J03YF4,DFL-CLU-000010,5,5,both,0
DFL-MAT-J03YF5,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YF5,DFL-CLU-00000F,1,1,both,0
DFL-MAT-J03YF6,DFL-CLU-000006,6,6,both,0
DFL-MAT-J03YF6,DFL-CLU-00000B,4,4,both,0
DFL-MAT-J03YF7,DFL-CLU-000008,19,19,both,0
DFL-MAT-J03YF7,DFL-CLU-00000D,7,8,both,-1
DFL-MAT-J03YF8,DFL-CLU-000002,10,10,both,0
DFL-MAT-J03YF8,DFL-CLU-000007,11,11,both,0
DFL-MAT-J03YF9,DFL-CLU-000004,8,8,both,0
DFL-MAT-J03YF9,DFL-CLU-00000S,25,25,both,0
DFL-MAT-J03YFA,DFL-CLU-00000V,16,16,both,0
DFL-MAT-J03YFA,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YFB,DFL-CLU-00000E,7,7,both,0
DFL-MAT-J03YFB,DFL-CLU-000016,3,3,both,0
DFL-MAT-J03YFC,DFL-CLU-00000A,1,1,both,0
DFL-MAT-J03YFC,DFL-CLU-00000G,9,9,both,0
DFL-MAT-J03YFD,DFL-CLU-000007,13,13,both,0
DFL-MAT-J03YFD,DFL-CLU-00000V,9,9,both,0
DFL-MAT-J03YFE,DFL-CLU-00000S,1,1,both,0
DFL-MAT-J03YFE,DFL-CLU-000017,20,20,both,0
DFL-MAT-J03YFF,DFL-CLU-000008,6,6,both,0
DFL-MAT-J03YFF,DFL-CLU-00000B,3,3,both,0
DFL-MAT-J03YFG,DFL-CLU-00000F,9,9,both,0
DFL-MAT-J03YFG,DFL-CLU-000018,9,9,both,0
DFL-MAT-J03YFH,DFL-CLU-000004,20,20,both,0
DFL-MAT-J03YFH,DFL-CLU-000006,6,6,both,0
DFL-MAT-J03YFI,DFL-CLU-000002,10,10,both,0
DFL-MAT-J03YFI,DFL-CLU-00000E,14,14,both,0
DFL-MAT-J03YFJ,DFL-CLU-000010,19,21,both,-2
DFL-MAT-J03YFJ,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03YFK,DFL-CLU-000003,6,6,both,0
DFL-MAT-J03YFK,DFL-CLU-00000D,9,9,both,0
DFL-MAT-J03YFL,DFL-CLU-000007,9,9,both,0
DFL-MAT-J03YFL,DFL-CLU-00000E,5,5,both,0
DFL-MAT-J03YFM,DFL-CLU-00000D,10,10,both,0
DFL-MAT-J03YFM,DFL-CLU-00000V,17,17,both,0
DFL-MAT-J03YFN,DFL-CLU-00000A,11,11,both,0
DFL-MAT-J03YFN,DFL-CLU-00000S,7,7,both,0
DFL-MAT-J03YFO,DFL-CLU-000003,5,5,both,0
DFL-MAT-J03YFO,DFL-CLU-00000B,7,7,both,0
DFL-MAT-J03YFP,DFL-CLU-000006,10,10,both,0
DFL-MAT-J03YFP,DFL-CLU-00000G,7,7,both,0
DFL-MAT-J03YFQ,DFL-CLU-000004,3,3,both,0
DFL-MAT-J03YFQ,DFL-CLU-000008,19,19,both,0
DFL-MAT-J03YFR,DFL-CLU-000002,16,16,both,0
DFL-MAT-J03YFR,DFL-CLU-00000F,6,6,both,0
DFL-MAT-J03YFS,DFL-CLU-000010,4,4,both,0
DFL-MAT-J03YFS,DFL-CLU-000018,9,9,both,0
DFL-MAT-J03YFT,DFL-CLU-000016,17,17,both,0
DFL-MAT-J03YFT,DFL-CLU-000017,3,4,both,-1
DFL-MAT-J03YFU,DFL-CLU-00000G,10,10,both,0
DFL-MAT-J03YFU,DFL-CLU-000016,6,6,both,0
DFL-MAT-J03YFV,DFL-CLU-000008,10,10,both,0
DFL-MAT-J03YFV,DFL-CLU-000017,8,8,both,0
DFL-MAT-J03YFW,DFL-CLU-00000A,8,8,both,0
DFL-MAT-J03YFW,DFL-CLU-00000B,6,6,both,0
DFL-MAT-J03YFX,DFL-CLU-000007,9,9,both,0
DFL-MAT-J03YFX,DFL-CLU-00000F,12,12,both,0
DFL-MAT-J03YFY,DFL-CLU-000004,6,6,both,0
DFL-MAT-J03YFY,DFL-CLU-000018,14,14,both,0
DFL-MAT-J03YFZ,DFL-CLU-00000E,7,7,both,0
DFL-MAT-J03YFZ,DFL-CLU-00000V,13,14,both,-1
DFL-MAT-J03YG0,DFL-CLU-000006,7,7,both,0
DFL-MAT-J03YG0,DFL-CLU-00000S,5,5,both,0
DFL-MAT-J03YG1,DFL-CLU-000003,14,14,both,0
DFL-MAT-J03YG1,DFL-CLU-000010,11,11,both,0
DFL-MAT-J03YG2,DFL-CLU-000002,3,3,both,0
DFL-MAT-J03YG2,DFL-CLU-00000D,13,13,both,0
DFL-MAT-J03YG3,DFL-CLU-000007,8,8,both,0
DFL-MAT-J03YG3,DFL-CLU-00000G,2,2,both,0
DFL-MAT-J03YG4,DFL-CLU-00000F,4,4,both,0
DFL-MAT-J03YG4,DFL-CLU-00000V,25,25,both,0
DFL-MAT-J03YG5,DFL-CLU-000004,4,4,both,0
DFL-MAT-J03YG5,DFL-CLU-00000A,15,15,both,0
DFL-MAT-J03YG6,DFL-CLU-000003,6,7,both,-1
DFL-MAT-J03YG6,DFL-CLU-00000E,8,8,both,0
DFL-MAT-J03YG7,DFL-CLU-000006,5,5,both,0
DFL-MAT-J03YG7,DFL-CLU-000017,6,6,both,0
DFL-MAT-J03YG8,DFL-CLU-000008,23,23,both,0
DFL-MAT-J03YG8,DFL-CLU-000010,4,4,both,0
DFL-MAT-J03YG9,DFL-CLU-000002,16,16,both,0
DFL-MAT-J03YG9,DFL-CLU-00000B,9,9,both,0
DFL-MAT-J03YGA,DFL-CLU-00000D,7,8,both,-1
DFL-MAT-J03YGA,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YGB,DFL-CLU-00000S,3,3,both,0
DFL-MAT-J03YGB,DFL-CLU-000016,10,10,both,0
DFL-MAT-J03YGC,DFL-CLU-00000G,6,6,both,0
DFL-MAT-J03YGC,DFL-CLU-000018,4,4,both,0
DFL-MAT-J03YGD,DFL-CLU-00000A,5,5,both,0
DFL-MAT-J03YGD,DFL-CLU-000017,4,4,both,0
DFL-MAT-J03YGE,DFL-CLU-00000B,6,6,both,0
DFL-MAT-J03YGE,DFL-CLU-00000V,8,8,both,0
DFL-MAT-J03YGF,DFL-CLU-000003,15,15,both,0
DFL-MAT-J03YGF,DFL-CLU-000004,5,5,both,0
DFL-MAT-J03YGG,DFL-CLU-00000E,6,6,both,0
DFL-MAT-J03YGG,DFL-CLU-00000F,7,7,both,0
DFL-MAT-J03YGH,DFL-CLU-000008,8,8,both,0
DFL-MAT-J03YGH,DFL-CLU-00000S,15,15,both,0
DFL-MAT-J03YGI,DFL-CLU-000002,11,12,both,-1
DFL-MAT-J03YGI,DFL-CLU-000010,10,10,both,0
DFL-MAT-J03YGJ,DFL-CLU-000007,6,6,both,0
DFL-MAT-J03YGJ,DFL-CLU-00000D,12,13,both,-1
DFL-MAT-J03YGK,DFL-CLU-000006,9,9,both,0
DFL-MAT-J03YGK,DFL-CLU-000016,5,5,both,0
DFL-MAT-J03YGL,DFL-CLU-000004,13,13,both,0
DFL-MAT-J03YGL,DFL-CLU-000007,8,8,both,0
DFL-MAT-J03YGM,DFL-CLU-00000V,11,11,both,0
DFL-MAT-J03YGM,DFL-CLU-000010,6,6,both,0
DFL-MAT-J03YGN,DFL-CLU-00000A,13,13,both,0
DFL-MAT-J03YGN,DFL-CLU-000016,2,2,both,0
DFL-MAT-J03YGO,DFL-CLU-00000D,9,9,both,0
DFL-MAT-J03YGO,DFL-CLU-00000F,9,9,both,0
DFL-MAT-J03YGP,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YGP,DFL-CLU-000017,12,12,both,0
DFL-MAT-J03YGQ,DFL-CLU-000008,7,7,both,0
DFL-MAT-J03YGQ,DFL-CLU-00000G,8,8,both,0
DFL-MAT-J03YGR,DFL-CLU-000002,13,13,both,0
DFL-MAT-J03YGR,DFL-CLU-000006,6,6,both,0
DFL-MAT-J03YGS,DFL-CLU-00000B,4,4,both,0
DFL-MAT-J03YGS,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YGT,DFL-CLU-00000S,6,6,both,0
DFL-MAT-J03YGT,DFL-CLU-000018,6,7,both,-1
DFL-MAT-J03YGU,DFL-CLU-00000G,18,18,both,0
DFL-MAT-J03YGU,DFL-CLU-00000V,5,5,both,0
DFL-MAT-J03YGV,DFL-CLU-000017,10,10,both,0
DFL-MAT-J03YGV,DFL-CLU-000018,1,1,both,0
DFL-MAT-J03YGW,DFL-CLU-000007,4,4,both,0
DFL-MAT-J03YGW,DFL-CLU-00000B,20,20,both,0
DFL-MAT-J03YGX,DFL-CLU-000006,8,9,both,-1
DFL-MAT-J03YGX,DFL-CLU-00000A,6,6,both,0
DFL-MAT-J03YGY,DFL-CLU-000002,15,15,both,0
DFL-MAT-J03YGY,DFL-CLU-000004,7,7,both,0
DFL-MAT-J03YGZ,DFL-CLU-000003,7,7,both,0
DFL-MAT-J03YGZ,DFL-CLU-00000S,5,5,both,0
DFL-MAT-J03YH0,DFL-CLU-00000F,11,11,both,0
DFL-MAT-J03YH0,DFL-CLU-000010,12,12,both,0
DFL-MAT-J03YH1,DFL-CLU-00000D,4,4,both,0
DFL-MAT-J03YH1,DFL-CLU-00000E,9,9,both,0
DFL-MAT-J03YH2,DFL-CLU-000008,14,15,both,-1
DFL-MAT-J03YH2,DFL-CLU-000016,6,6,both,0
DFL-MAT-J03YH3,DFL-CLU-000007,10,10,both,0
DFL-MAT-J03YH3,DFL-CLU-000017,11,11,both,0
DFL-MAT-J03YH4,DFL-CLU-000004,17,17,both,0
DFL-MAT-J03YH4,DFL-CLU-00000V,8,9,both,-1
DFL-MAT-J03YH5,DFL-CLU-00000F,6,6,both,0
DFL-MAT-J03YH5,DFL-CLU-00000G,12,12,both,0
DFL-MAT-J03YH6,DFL-CLU-000003,5,5,both,0
DFL-MAT-J03YH6,DFL-CLU-00000A,10,11,both,-1
DFL-MAT-J03YH7,DFL-CLU-000006,8,9,both,-1
DFL-MAT-J03YH7,DFL-CLU-000008,9,9,both,0
DFL-MAT-J03YH8,DFL-CLU-000002,6,6,both,0
DFL-MAT-J03YH8,DFL-CLU-00000S,8,9,both,-1
DFL-MAT-J03YH9,DFL-CLU-00000E,13,13,both,0
DFL-MAT-J03YH9,DFL-CLU-000010,11,11,both,0
DFL-MAT-J03YHA,DFL-CLU-00000B,9,9,both,0
DFL-MAT-J03YHA,DFL-CLU-00000D,5,5,both,0
DFL-MAT-J03YHB,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03YHB,DFL-CLU-000018,7,7,both,0
DFL-MAT-J03YHC,DFL-CLU-00000D,6,6,both,0
DFL-MAT-J03YHC,DFL-CLU-00000G,3,3,both,0
DFL-MAT-J03YHD,DFL-CLU-000002,11,11,both,0
DFL-MAT-J03YHD,DFL-CLU-000017,11,11,both,0
DFL-MAT-J03YHE,DFL-CLU-000008,5,5,both,0
DFL-MAT-J03YHE,DFL-CLU-00000A,12,12,both,0
DFL-MAT-J03YHF,DFL-CLU-00000B,9,9,both,0
DFL-MAT-J03YHF,DFL-CLU-00000F,4,4,both,0
DFL-MAT-J03YHG,DFL-CLU-000006,15,16,both,-1
DFL-MAT-J03YHG,DFL-CLU-000018,4,4,both,0
DFL-MAT-J03YHH,DFL-CLU-000004,7,7,both,0
DFL-MAT-J03YHH,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YHI,DFL-CLU-00000S,11,11,both,0
DFL-MAT-J03YHI,DFL-CLU-00000V,14,14,both,0
DFL-MAT-J03YHJ,DFL-CLU-000007,13,13,both,0
DFL-MAT-J03YHJ,DFL-CLU-000010,15,15,both,0
DFL-MAT-J03YHK,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YHK,DFL-CLU-000016,16,17,both,-1
DFL-MAT-J03YHL,DFL-CLU-000006,10,10,both,0
DFL-MAT-J03YHL,DFL-CLU-000007,11,11,both,0
DFL-MAT-J03YHM,DFL-CLU-000008,24,24,both,0
DFL-MAT-J03YHM,DFL-CLU-00000V,11,11,both,0
DFL-MAT-J03YHN,DFL-CLU-00000B,6,6,both,0
DFL-MAT-J03YHN,DFL-CLU-00000S,3,3,both,0
DFL-MAT-J03YHO,DFL-CLU-000004,0,0,left_only,0
DFL-MAT-J03YHO,DFL-CLU-00000F,10,10,both,0
DFL-MAT-J03YHP,DFL-CLU-000003,6,6,both,0
DFL-MAT-J03YHP,DFL-CLU-00000G,6,6,both,0
DFL-MAT-J03YHQ,DFL-CLU-000002,10,10,both,0
DFL-MAT-J03YHQ,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03YHR,DFL-CLU-00000E,9,9,both,0
DFL-MAT-J03YHR,DFL-CLU-000017,7,7,both,0
DFL-MAT-J03YHS,DFL-CLU-00000D,3,3,both,0
DFL-MAT-J03YHS,DFL-CLU-000010,6,6,both,0
DFL-MAT-J03YHT,DFL-CLU-00000A,10,10,both,0
DFL-MAT-J03YHT,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YHU,DFL-CLU-000002,8,8,both,0
DFL-MAT-J03YHU,DFL-CLU-00000G,16,16,both,0
DFL-MAT-J03YHV,DFL-CLU-00000F,6,7,both,-1
DFL-MAT-J03YHV,DFL-CLU-000017,21,21,both,0
DFL-MAT-J03YHW,DFL-CLU-00000A,9,9,both,0
DFL-MAT-J03YHW,DFL-CLU-00000V,6,6,both,0
DFL-MAT-J03YHX,DFL-CLU-000003,5,5,both,0
DFL-MAT-J03YHX,DFL-CLU-000006,17,17,both,0
DFL-MAT-J03YHY,DFL-CLU-000004,3,3,both,0
DFL-MAT-J03YHY,DFL-CLU-00000D,7,7,both,0
DFL-MAT-J03YHZ,DFL-CLU-000008,17,17,both,0
DFL-MAT-J03YHZ,DFL-CLU-000018,8,8,both,0
DFL-MAT-J03YI0,DFL-CLU-00000E,12,12,both,0
DFL-MAT-J03YI0,DFL-CLU-00000S,5,5,both,0
DFL-MAT-J03YI1,DFL-CLU-00000B,15,15,both,0
DFL-MAT-J03YI1,DFL-CLU-000010,6,6,both,0
DFL-MAT-J03YI2,DFL-CLU-000007,4,4,both,0
DFL-MAT-J03YI2,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03YI3,DFL-CLU-00000E,5,5,both,0
DFL-MAT-J03YI3,DFL-CLU-00000G,13,13,both,0
DFL-MAT-J03YI4,DFL-CLU-00000B,7,7,both,0
DFL-MAT-J03YI4,DFL-CLU-000017,5,5,both,0
DFL-MAT-J03YI5,DFL-CLU-000002,13,13,both,0
DFL-MAT-J03YI5,DFL-CLU-00000A,10,10,both,0
DFL-MAT-J03YI6,DFL-CLU-000006,11,11,both,0
DFL-MAT-J03YI6,DFL-CLU-00000V,12,12,both,0
DFL-MAT-J03YI7,DFL-CLU-000004,12,12,both,0
DFL-MAT-J03YI7,DFL-CLU-000010,11,11,both,0
DFL-MAT-J03YI8,DFL-CLU-000007,4,4,both,0
DFL-MAT-J03YI8,DFL-CLU-000008,13,14,both,-1
DFL-MAT-J03YI9,DFL-CLU-00000D,16,16,both,0
DFL-MAT-J03YI9,DFL-CLU-00000S,2,2,both,0
DFL-MAT-J03YIA,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YIA,DFL-CLU-000018,14,14,both,0
DFL-MAT-J03YIB,DFL-CLU-00000F,2,2,both,0
DFL-MAT-J03YIB,DFL-CLU-000016,15,15,both,0
DFL-MAT-J03YIC,DFL-CLU-000007,10,10,both,0
DFL-MAT-J03YIC,DFL-CLU-00000S,11,11,both,0
DFL-MAT-J03YID,DFL-CLU-00000V,11,11,both,0
DFL-MAT-J03YID,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03YIE,DFL-CLU-000004,2,2,both,0
DFL-MAT-J03YIE,DFL-CLU-00000B,21,21,both,0
DFL-MAT-J03YIF,DFL-CLU-000006,14,14,both,0
DFL-MAT-J03YIF,DFL-CLU-00000F,4,4,both,0
DFL-MAT-J03YIG,DFL-CLU-000003,8,8,both,0
DFL-MAT-J03YIG,DFL-CLU-000008,12,12,both,0
DFL-MAT-J03YIH,DFL-CLU-000002,13,13,both,0
DFL-MAT-J03YIH,DFL-CLU-000018,7,7,both,0
DFL-MAT-J03YII,DFL-CLU-00000A,8,8,both,0
DFL-MAT-J03YII,DFL-CLU-00000E,5,5,both,0
DFL-MAT-J03YIJ,DFL-CLU-00000G,1,1,both,0
DFL-MAT-J03YIJ,DFL-CLU-000010,17,17,both,0
DFL-MAT-J03YIK,DFL-CLU-00000D,8,8,both,0
DFL-MAT-J03YIK,DFL-CLU-000017,4,4,both,0
DFL-MAT-J03YIL,DFL-CLU-000004,8,8,both,0
DFL-MAT-J03YIL,DFL-CLU-00000G,7,7,both,0
DFL-MAT-J03YIM,DFL-CLU-00000V,5,5,both,0
DFL-MAT-J03YIM,DFL-CLU-000017,11,11,both,0
DFL-MAT-J03YIN,DFL-CLU-00000A,7,7,both,0
DFL-MAT-J03YIN,DFL-CLU-00000D,7,7,both,0
DFL-MAT-J03YIO,DFL-CLU-000002,14,14,both,0
DFL-MAT-J03YIO,DFL-CLU-000003,14,14,both,0
DFL-MAT-J03YIP,DFL-CLU-000006,16,16,both,0
DFL-MAT-J03YIP,DFL-CLU-00000E,4,4,both,0
DFL-MAT-J03YIQ,DFL-CLU-000008,11,11,both,0
DFL-MAT-J03YIQ,DFL-CLU-00000F,3,3,both,0
DFL-MAT-J03YIR,DFL-CLU-00000S,7,7,both,0
DFL-MAT-J03YIR,DFL-CLU-000010,21,22,both,-1
DFL-MAT-J03YIS,DFL-CLU-000007,9,9,both,0
DFL-MAT-J03YIS,DFL-CLU-000018,7,8,both,-1
DFL-MAT-J03YIT,DFL-CLU-00000B,3,3,both,0
DFL-MAT-J03YIT,DFL-CLU-000016,4,6,both,-2
DFL-MAT-J03YIU,DFL-CLU-000007,8,8,both,0
DFL-MAT-J03YIU,DFL-CLU-00000A,14,14,both,0
DFL-MAT-J03YIV,DFL-CLU-000003,15,17,both,-2
DFL-MAT-J03YIV,DFL-CLU-00000V,7,9,both,-2
DFL-MAT-J03YIW,DFL-CLU-00000B,2,2,both,0
DFL-MAT-J03YIW,DFL-CLU-00000G,12,12,both,0
DFL-MAT-J03YIX,DFL-CLU-00000F,10,10,both,0
DFL-MAT-J03YIX,DFL-CLU-00000S,11,11,both,0
DFL-MAT-J03YIY,DFL-CLU-000004,7,7,both,0
DFL-MAT-J03YIY,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03YIZ,DFL-CLU-000002,10,10,both,0
DFL-MAT-J03YIZ,DFL-CLU-000008,13,13,both,0
DFL-MAT-J03YJ0,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YJ0,DFL-CLU-000018,6,6,both,0
DFL-MAT-J03YJ1,DFL-CLU-000010,10,10,both,0
DFL-MAT-J03YJ1,DFL-CLU-000017,6,6,both,0
DFL-MAT-J03YJ2,DFL-CLU-000006,11,11,both,0
DFL-MAT-J03YJ2,DFL-CLU-00000D,11,11,both,0
DFL-MAT-J03YJ3,DFL-CLU-000004,10,10,both,0
DFL-MAT-J03YJ3,DFL-CLU-000017,9,9,both,0
DFL-MAT-J03YJ4,DFL-CLU-00000A,11,11,both,0
DFL-MAT-J03YJ4,DFL-CLU-00000F,5,5,both,0
DFL-MAT-J03YJ5,DFL-CLU-000003,11,11,both,0
DFL-MAT-J03YJ5,DFL-CLU-000007,5,5,both,0
DFL-MAT-J03YJ6,DFL-CLU-000006,13,13,both,0
DFL-MAT-J03YJ6,DFL-CLU-000010,10,10,both,0
DFL-MAT-J03YJ7,DFL-CLU-000008,11,11,both,0
DFL-MAT-J03YJ7,DFL-CLU-00000E,9,9,both,0
DFL-MAT-J03YJ8,DFL-CLU-000002,12,12,both,0
DFL-MAT-J03YJ8,DFL-CLU-00000V,5,5,both,0
DFL-MAT-J03YJ9,DFL-CLU-00000G,12,12,both,0
DFL-MAT-J03YJ9,DFL-CLU-00000S,7,7,both,0
DFL-MAT-J03YJA,DFL-CLU-00000B,8,8,both,0
DFL-MAT-J03YJA,DFL-CLU-000018,11,11,both,0
DFL-MAT-J03YJB,DFL-CLU-00000D,7,8,both,-1
DFL-MAT-J03YJB,DFL-CLU-000016,6,7,both,-1
DFL-MAT-J03YJC,DFL-CLU-00000G,9,9,both,0
DFL-MAT-J03YJC,DFL-CLU-000017,8,8,both,0
DFL-MAT-J03YJD,DFL-CLU-000002,4,5,both,-1
DFL-MAT-J03YJD,DFL-CLU-000007,5,5,both,0
DFL-MAT-J03YJE,DFL-CLU-00000V,9,9,both,0
DFL-MAT-J03YJE,DFL-CLU-000018,7,7,both,0
DFL-MAT-J03YJF,DFL-CLU-000006,3,3,both,0
DFL-MAT-J03YJF,DFL-CLU-00000B,10,10,both,0
DFL-MAT-J03YJG,DFL-CLU-000003,7,7,both,0
DFL-MAT-J03YJG,DFL-CLU-00000F,11,11,both,0
DFL-MAT-J03YJH,DFL-CLU-000004,10,10,both,0
DFL-MAT-J03YJH,DFL-CLU-00000S,7,9,both,-2
DFL-MAT-J03YJI,DFL-CLU-00000E,10,10,both,0
DFL-MAT-J03YJI,DFL-CLU-000016,9,9,both,0
DFL-MAT-J03YJJ,DFL-CLU-00000A,5,5,both,0
DFL-MAT-J03YJJ,DFL-CLU-000010,17,17,both,0
DFL-MAT-J03YJK,DFL-CLU-000008,12,12,both,0
DFL-MAT-J03YJK,DFL-CLU-00000D,18,18,both,0
DFL-MAT-J03YJL,DFL-CLU-000007,8,8,both,0
DFL-MAT-J03YJL,DFL-CLU-00000V,13,13,both,0
DFL-MAT-J03YJM,DFL-CLU-00000A,9,9,both,0
DFL-MAT-J03YJM,DFL-CLU-00000G,10,10,both,0
DFL-MAT-J03YJN,DFL-CLU-000003,7,7,both,0
DFL-MAT-J03YJN,DFL-CLU-00000D,9,9,both,0
DFL-MAT-J03YJO,DFL-CLU-000004,9,9,both,0
DFL-MAT-J03YJO,DFL-CLU-000006,10,10,both,0
DFL-MAT-J03YJP,DFL-CLU-000008,6,6,both,0
DFL-MAT-J03YJP,DFL-CLU-00000B,12,12,both,0
